,funder_name,funder_round_type,funder_round_name,project_name_mapping,funding_usd
2570,Gitcoin Grants,Quadratic Funding Community Donations,GR14,EthHub,781.86
2571,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,,781.6693683635868
2572,Gitcoin Grants,Quadratic Funding Community Donations,GR7,vocdoni,780.82
2573,Gitcoin Grants,Quadratic Funding Community Donations,GR6,Commons Stack,780.6
2574,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Green Digital Guardians,778.715582121447
2575,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Giveth,778.2
2576,Gitcoin Grants,Quadratic Funding Matching Pool,GR8,DemocracyEarth,778.01
2577,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,TalentDAO,777.5
2578,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Kenshi,776.9189676684272
2579,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,solidity-analyzer,776.9152579874967
2580,Gitcoin Grants,Quadratic Funding Community Donations,GR4,cadCAD: Computer Aided Design for Complex Systems,776.45
2581,Gitcoin Grants,Quadratic Funding Community Donations,GG18,TurboETH,775.39821542
2582,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Eppie,775.3509743403417
2583,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,ITU Blockchain,774.8946513246134
2584,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Kairos Research,774.6425510635165
2585,Gitcoin Grants,Quadratic Funding Matching Pool,GR2,EthHub,774.0
2586,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Zk Block,769.55
2587,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,EthHub,768.81
2588,Gitcoin Grants,Quadratic Funding Community Donations,GG19,MetaMail,767.24817752
2589,Gitcoin Grants,Quadratic Funding Community Donations,GG19,HeavensToolsLLC,766.14436875
2590,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,,766.13
2591,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,uSTAKING,766.1027100352732
2592,Gitcoin Grants,Quadratic Funding Community Donations,GR8,Prettier Solidity,765.99
2593,Gitcoin Grants,Quadratic Funding Community Donations,GR7,Giveth,765.91
2594,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Bonding Curves Research Group,764.55441665
2595,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Nextme,759.68216622
2596,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Ethereum Cat Herders,758.85
2597,Gitcoin Grants,Quadratic Funding Community Donations,GG18,,757.25009862
2598,Gitcoin Grants,Quadratic Funding Community Donations,GR9,LikeCoin,755.23
2599,Gitcoin Grants,Quadratic Funding Community Donations,GR9,useWeb3,750.97
2600,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Poolfish,750.95495856
2601,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,RingsNetwork,750.65
2602,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,KZG-Marble-machine by Xofee,750.0244365425793
2603,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,Earthist,749.09
2604,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,vocdoni,748.17
2605,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Unitap,748.0849413
2606,Gitcoin Grants,Quadratic Funding Community Donations,GR10,LikeCoin,747.69
2607,Gitcoin Grants,Quadratic Funding Community Donations,Beta,wagmi,745.18820565
2608,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,TurboETH,743.1997546296096
2609,Gitcoin Grants,Quadratic Funding Community Donations,GG19,TrueBlocks,743.04496982
2610,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Libree,743.03035475
2611,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Somer Esat Ethereum Staking Guides (Ubuntu),741.170558987312
2612,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,PublicNouns,740.1849818996533
2613,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,ReFiMedellin,739.0490047362579
2614,Gitcoin Grants,Quadratic Funding Community Donations,GR12,GiveStation,735.55
2615,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,Natives in Tech,735.33
2616,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Unitap,734.9417358
2617,Gitcoin Grants,Quadratic Funding Matching Pool,GR8,,733.59
2618,Gitcoin Grants,Quadratic Funding Community Donations,GR9,,733.59
2619,Gitcoin Grants,Quadratic Funding Community Donations,GG18,CyberCat-Institute,733.16207329
2620,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Trusted Seed,731.609115423837
2621,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Seedle,730.90865652
2622,Gitcoin Grants,Quadratic Funding Matching Pool,GR7,Proof of Humanity,729.62
2623,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Digital-Asset-Solutions,727.4460182496714
2624,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Zaratan,725.26975184
2625,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,LeastAuthority,724.41
2626,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,,724.3491761584168
2627,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Grassroots Economics,723.52716072
2628,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Web3Arabs,722.8403859910915
2629,Gitcoin Grants,Quadratic Funding Community Donations,GR10,useWeb3,721.87
2630,Gitcoin Grants,Quadratic Funding Community Donations,GG18,RentFun,721.32892985
2631,Gitcoin Grants,Quadratic Funding Matching Pool,GR8,,720.71
2632,Gitcoin Grants,Quadratic Funding Community Donations,GG19,viaPrize,720.6483452
2633,Gitcoin Grants,Quadratic Funding Community Donations,GR11,,720.03
2634,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Ethereum Staking Guides by CoinCashew,719.93366285
2635,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,growthepie,719.4143876947447
2636,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Green Digital Guardians,717.8008304107084
2637,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Akula,717.73
2638,Gitcoin Grants,Quadratic Funding Community Donations,GR5,EthHub,717.48
2639,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Crowd Funded Cures,717.426433400902
2640,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Kairos Research,716.719336947769
2641,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Mechanism Institute,716.42509627
2642,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Farcaster Indexer,716.17
2643,Gitcoin Grants,Quadratic Funding Community Donations,GR13,,715.09
2644,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,IDENA,713.28
2645,Gitcoin Grants,Quadratic Funding Community Donations,GR8,ScopeLift,713.2
2646,Gitcoin Grants,Quadratic Funding Community Donations,GG18,UNCHAIN,712.72310465
2647,Gitcoin Grants,Quadratic Funding Community Donations,Beta,POAPin,712.45987868
2648,Gitcoin Grants,Quadratic Funding Community Donations,Beta,ApeWorX,711.65433515
2649,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,WTF Academy,711.3187873825393
2650,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,DexKit,710.8204148538478
2651,Gitcoin Grants,Quadratic Funding Community Donations,GR10,OP Games,710.55
2652,Gitcoin Grants,Quadratic Funding Community Donations,GR12,IDENA,709.72
2653,Gitcoin Grants,Quadratic Funding Community Donations,GR11,cadCAD: Computer Aided Design for Complex Systems,709.61
2654,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Nextme,708.1041908100001
2655,Gitcoin Grants,Quadratic Funding Community Donations,GG18,LunCo,707.6589873500001
2656,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Maven-Foundation,705.86
2657,Gitcoin Grants,Quadratic Funding Community Donations,GR9,Upala,705.44
2658,Gitcoin Grants,Quadratic Funding Community Donations,GR15,,703.14
2659,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Stake Garden,702.8432714
2660,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Bankless-Africa,702.7995440406589
2661,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Astral Protocol,702.18
2662,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,Giveth,701.67
2663,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Otterscan,701.1174002211941
2664,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Epoch Protocol,700.8543089
2665,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Impersonator,697.94882055
2666,Gitcoin Grants,Quadratic Funding Matching Pool,Alpha,Geo Web,693.93
2667,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,1Hive Gardens,693.174254318488
2668,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Epoch Protocol,692.9243743290234
2669,Gitcoin Grants,Quadratic Funding Community Donations,GG19,PLUME: Pseudonymously Linked Unique Message Entities,692.89907454
2670,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Fileverse,691.24687754
2671,Gitcoin Grants,Quadratic Funding Community Donations,GR14,,690.69
2672,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Week in Ethereum News,687.49
2673,Gitcoin Grants,Quadratic Funding Community Donations,Beta,ITU Blockchain,687.3673284
2674,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Cambiatus,687.2988327659058
2675,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Thunder Chat,687.12261515
2676,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Metacrypt,687.09572196
2677,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Gitcoin China Ecosystem Development,686.98867285
2678,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Ephemery Testnet,686.0571013
2679,Gitcoin Grants,Quadratic Funding Community Donations,GR15,POAPin,685.55
2680,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,zkvrf,685.5106373788213
2682,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,HairDAO,684.089665581926
2683,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Natives in Tech,682.3028912305671
2684,Gitcoin Grants,Quadratic Funding Community Donations,GR4,BrightID,682.27
2685,Gitcoin Grants,Quadratic Funding Community Donations,GR10,Bloom Network,681.31
2686,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Revoke,681.14
2687,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,1W3,680.268637953767
2688,Gitcoin Grants,Quadratic Funding Community Donations,GG18,growthepie,679.24091858
2689,Gitcoin Grants,Quadratic Funding Community Donations,GG18,LXDAO,678.248098
2690,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,MonkeyEmpire,678.2216814758124
2691,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,JobStash,678.0350706744077
2692,Gitcoin Grants,Quadratic Funding Community Donations,GG19,ITU Blockchain,676.87405596
2693,Gitcoin Grants,Quadratic Funding Matching Pool,GR8,LeastAuthority,676.72
2694,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Punk Domains & Iggy Social,674.6298333428269
2695,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Boring Security,673.54235199
2696,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,ReFiMedellin,672.7605428213235
2697,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,Jolly Roger and Hardhat-deploy,672.59
2699,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,1Hive Gardens,671.6614241563844
2700,Gitcoin Grants,Quadratic Funding Matching Pool,GR8,Grassroots Economics,668.18
2701,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,TrueBlocks,667.87
2702,Gitcoin Grants,Quadratic Funding Community Donations,GR15,EthHub,667.39
2703,Gitcoin Grants,Quadratic Funding Community Donations,GR7,1Hive Gardens,666.98
2704,Gitcoin Grants,Quadratic Funding Community Donations,GR12,LeastAuthority,666.5
2705,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Pepemon: Degen Battleground,666.11
2706,Gitcoin Grants,Quadratic Funding Community Donations,GG19,snipermonke-projects,664.5977991999999
2707,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Giveth,664.47985354
2708,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Internet Archive,663.69032566
2711,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,Geo Web,662.55
2712,Gitcoin Grants,Quadratic Funding Community Donations,GR13,LeastAuthority,662.0
2713,Gitcoin Grants,Quadratic Funding Community Donations,Beta,eth.limo,661.76700864
2714,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,Punk Domains & Iggy Social,660.29
2715,Gitcoin Grants,Quadratic Funding Community Donations,GR5,Lighthouse by Sigma Prime,660.02
2716,Gitcoin Grants,Quadratic Funding Community Donations,GG18,stiame,659.71637475
2717,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Token Engineering Commons,658.81640157
2718,Gitcoin Grants,Quadratic Funding Community Donations,GR7,,658.16
2719,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,,658.06
2720,Gitcoin Grants,Quadratic Funding Community Donations,Beta,useWeb3,656.87751886
2721,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Rouge Ticket,656.5135705559519
2722,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Pepemon: Degen Battleground,655.71398856
2723,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,L2 Planet,652.9102862722884
2724,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,Guild Waterdrop,651.58
2725,Gitcoin Grants,Quadratic Funding Matching Pool,Alpha,LunCo,651.49
2726,Gitcoin Grants,Quadratic Funding Community Donations,GR11,Shivarthu Democracy,650.72
2727,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,TroopFinance,650.3127788804287
2728,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Pepemon: Degen Battleground,649.7208852604266
2729,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Bootleggers,649.4734552231425
2730,Gitcoin Grants,Quadratic Funding Community Donations,GG19,ENS Wayback Machine,647.9074606
2731,Gitcoin Grants,Quadratic Funding Matching Pool,GR5,Wallet Connect,647.46
2732,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,White Hat DAO,647.13
2733,Gitcoin Grants,Quadratic Funding Matching Pool,Alpha,Dapp-Learning,646.1
2734,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Ethereum Dominicana,645.1326963799012
2735,Gitcoin Grants,Quadratic Funding Community Donations,GR1,Lighthouse by Sigma Prime,645.0
2736,Gitcoin Grants,Quadratic Funding Matching Pool,GR5,clr.fund,644.91
2737,Gitcoin Grants,Quadratic Funding Matching Pool,GR11,Gitcoin China Ecosystem Development,643.96
2738,Gitcoin Grants,Quadratic Funding Community Donations,GR12,FreezingMoon,642.84
2739,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Nación Bankless,642.3204438235605
2740,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,Plants And Pillars,641.37
2741,Gitcoin Grants,Quadratic Funding Community Donations,GR4,DemocracyEarth,639.96
2742,Gitcoin Grants,Quadratic Funding Community Donations,GR9,TrueBlocks,639.39
2743,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Commons Stack,639.30518991
2744,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Gitcoin China Ecosystem Development,639.0804920262159
2745,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Endangered Tokens: Endangered Trees as ReFi Biodiversity Assets ,638.90525211
2746,Gitcoin Grants,Quadratic Funding Community Donations,GG19,1Hive Gardens,635.77469714
2747,Gitcoin Grants,Quadratic Funding Community Donations,GG19,viaPrize,635.50583156
2748,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Urbanika,631.81
2749,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Data4Builders,631.0343726337042
2750,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Hats Protocol,630.78
2751,Gitcoin Grants,Quadratic Funding Community Donations,Beta,TurboETH,629.21953379
2752,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Mechanism Institute,628.436084660691
2753,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Open Data Community,628.28456354
2754,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Smoothly,628.2490323005076
2755,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,ZKP2P Fiat On Ramp,628.2262529155663
2756,Gitcoin Grants,Quadratic Funding Matching Pool,GR11,Kotal,627.43
2757,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,mawena-startup,627.2356338216166
2758,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Soulcial,626.079729593336
2759,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Praise,625.1716331792163
2760,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Pairwise,624.9149213043819
2761,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,UNCHAIN,624.0096340373454
2762,Gitcoin Grants,Quadratic Funding Matching Pool,Alpha,TalentDAO,622.1
2763,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,IberoAM,622.0685517654937
2764,Gitcoin Grants,Quadratic Funding Community Donations,GR15,,619.13
2765,Gitcoin Grants,Quadratic Funding Matching Pool,Alpha,Lume Web,618.64
2766,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Unruggable Names,617.38
2767,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Fusion - Open Source Web3 Icon Set,617.21503231
2768,Gitcoin Grants,Quadratic Funding Community Donations,GG19,growthepie,615.83741136
2769,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Commons Stack,615.28540818
2770,Gitcoin Grants,Quadratic Funding Community Donations,GG19,DeFiEye,613.61568008
2771,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Smoothly,611.79363576
2772,Gitcoin Grants,Quadratic Funding Community Donations,GR15,DeSciWorld,611.11
2773,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Project LION,610.9646676883394
2774,Gitcoin Grants,Quadratic Funding Community Donations,GR10,Shivarthu Democracy,610.77
2775,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,AmbireTech,610.0344264624747
2776,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Pairwise,609.4349331271584
2777,Gitcoin Grants,Quadratic Funding Matching Pool,GR7,LeastAuthority,609.03
2778,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Synpress,608.04256017
2779,Gitcoin Grants,Quadratic Funding Community Donations,GG18,UNIT & Blocktree,606.8020182
2780,Gitcoin Grants,Quadratic Funding Community Donations,GG19,DeFinomics Labs,606.57745719
2781,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Pulsar Protocol,606.30952937
2782,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Upchain DAO,605.8420934200001
2783,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Praise,604.84419998
2784,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,OpSci,603.66
2785,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,Lume Web,602.56
2786,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,AQKU,600.192942304224
2787,Gitcoin Grants,Quadratic Funding Community Donations,Alpha,,599.92
2788,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,,599.82
2789,Gitcoin Grants,Quadratic Funding Community Donations,GR14,CyberConnect,598.83
2790,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Treejer Protocol,598.30677485
